file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/RegularImmutableMap.java,com.google.common.collect.RegularImmutableMap,isPartialView/0,false,303,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/RegularImmutableMap.java,com.google.common.collect.RegularImmutableMap,"removeDuplicates/4[java.util.Map.Entry<K,V>[],int,int,java.util.IdentityHashMap<java.util.Map.Entry<K,V>,java.lang.Boolean>]",false,187,3,1,0,1,4,3,17,1,5,4,3,0,0,1,1,0,0,0,2,6,0,3,0,0,0,66,8,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous1,"transform/1[java.util.Map.Entry<K,V>]",false,104,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous2,"transform/1[java.util.Map.Entry<K,V>]",false,115,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,add/1[E],false,1137,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,"subSet/2[E,E]",false,1153,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,delegate/0,false,1132,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,tailSet/1[E],false,1158,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,addAll/1[java.util.Collection<? extends E>],false,1142,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous5,headSet/1[E],false,1147,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,quartiles/0,false,147,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"chooseNextSelection/5[int[],int,int,int,int]",false,665,1,1,1,0,6,0,26,4,4,5,0,0,0,1,1,0,2,0,4,6,8,2,0,0,0,55,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,containsNaN/1[double[]],false,462,1,2,2,0,3,1,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,15,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"swap/3[double[],int,int]",false,701,1,3,3,0,1,0,5,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,longsToDoubles/1[long[]],false,499,2,2,2,0,2,0,8,1,3,1,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,6,10,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"selectInPlace/4[int,double[],int,int]",false,537,2,4,2,2,8,2,23,1,3,4,2,2,3,2,2,0,0,0,3,6,3,3,0,0,0,57,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,Quantiles/0,true,139,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,intsToDoubles/1[int[]],false,508,2,2,2,0,2,0,8,1,3,1,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,6,10,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,percentiles/0,false,152,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"partition/3[double[],int,int]",false,575,2,3,1,2,3,2,13,1,3,3,2,2,2,1,0,0,0,0,0,3,0,2,0,0,0,54,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"movePivotToStartOfSlice/3[double[],int,int]",false,603,2,2,1,1,6,1,12,0,4,3,1,1,1,0,2,0,4,0,1,4,2,1,0,0,0,44,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"interpolate/4[double,double,double,double]",false,476,0,2,2,0,4,0,12,4,0,4,0,0,0,0,3,0,1,0,0,0,4,2,0,0,0,35,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,scale/1[int],false,162,1,4,3,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,median/0,false,142,3,2,0,2,1,2,3,1,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"selectAllInPlace/6[int[],int,int,double[],int,int]",false,628,3,5,2,3,7,3,19,0,4,6,3,3,4,2,2,0,0,0,4,4,4,1,0,0,0,31,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,"checkIndex/2[int,int]",false,492,0,2,2,0,3,0,5,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,15,10,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,headSet/1[E],false,1184,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,delegate/0,false,1169,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,add/1[E],false,1174,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,descendingSet/0,false,1220,2,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,addAll/1[java.util.Collection<? extends E>],false,1179,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,"subSet/2[E,E]",false,1195,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,"subSet/4[E,boolean,E,boolean]",false,1204,3,1,0,1,1,2,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,"headSet/2[E,boolean]",false,1189,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,"tailSet/2[E,boolean]",false,1215,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous6,tailSet/1[E],false,1210,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous3,transform/1[K],false,952,5,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous4,addAll/1[java.util.Collection<? extends E>],false,1123,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous4,delegate/0,false,1113,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$Anonymous4,add/1[E],false,1118,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,com.google.common.collect.AbstractSortedKeySortedSetMultimap,keySet/0,false,54,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,com.google.common.collect.AbstractSortedKeySortedSetMultimap,createKeySet/0,false,59,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,com.google.common.collect.AbstractSortedKeySortedSetMultimap,asMap/0,false,44,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,com.google.common.collect.AbstractSortedKeySortedSetMultimap,"AbstractSortedKeySortedSetMultimap/1[java.util.SortedMap<K,java.util.Collection<V>>]",true,39,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,com.google.common.collect.AbstractSortedKeySortedSetMultimap,backingMap/0,false,49,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeTraverser.java,com.google.common.collect.TreeTraverser$PostOrderIterator,PostOrderIterator/1[T],true,224,3,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeTraverser.java,com.google.common.collect.TreeTraverser$PostOrderIterator,expand/1[T],false,244,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeTraverser.java,com.google.common.collect.TreeTraverser$PostOrderIterator,computeNext/0,false,230,5,2,0,2,3,8,14,2,2,0,8,0,0,1,0,0,0,0,0,2,0,2,0,0,0,9,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,incidentNodes/1[E],false,509,5,5,0,5,1,5,4,1,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,inDegree/1[N],false,489,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,"edgesConnecting/2[N,N]",false,515,4,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,"edgeConnectingOrNull/2[N,N]",false,535,5,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,outEdges/1[N],false,504,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,edgeConnecting/1[com.google.common.graph.EndpointPair<N>],false,530,6,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,predecessors/1[N],false,479,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,edgesConnecting/1[com.google.common.graph.EndpointPair<N>],false,520,6,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,delegate/0,false,474,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,outDegree/1[N],false,494,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,hasEdgeConnecting/1[com.google.common.graph.EndpointPair<N>],false,550,5,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,successors/1[N],false,484,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,"edgeConnecting/2[N,N]",false,525,4,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,"TransposedNetwork/1[com.google.common.graph.Network<N,E>]",true,469,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,edgeConnectingOrNull/1[com.google.common.graph.EndpointPair<N>],false,540,7,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,"hasEdgeConnecting/2[N,N]",false,545,3,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Graphs.java,com.google.common.graph.Graphs$TransposedNetwork,inEdges/1[N],false,499,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MultimapBuilder.java,com.google.common.collect.MultimapBuilder$SetMultimapBuilder,"build/1[com.google.common.collect.Multimap<? extends K,? extends V>]",false,461,4,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MultimapBuilder.java,com.google.common.collect.MultimapBuilder$SetMultimapBuilder,build/0,false,456,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MultimapBuilder.java,com.google.common.collect.MultimapBuilder$SetMultimapBuilder,SetMultimapBuilder/0,true,454,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Traverser.java,com.google.common.graph.Traverser$InsertionOrder$Anonymous8,"insertInto/2[java.util.Deque<T>,T]",false,493,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,toCacheBuilder/0,false,173,1,13,1,12,15,12,49,1,1,0,12,0,0,0,10,0,0,0,0,1,0,2,0,0,0,29,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,toString/0,false,238,3,4,0,4,1,4,3,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,CacheBuilderSpec/1[java.lang.String],true,133,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,toParsableString/0,false,229,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,hashCode/0,false,243,1,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,equals/1[java.lang.Object],false,258,2,1,0,1,3,2,10,3,1,1,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,12,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,"durationInNanos/2[long,java.util.concurrent.TimeUnit]",false,288,1,2,2,0,2,1,3,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23,10,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,parse/1[java.lang.String],false,142,6,9,2,7,4,10,16,1,5,1,10,0,0,1,2,0,0,3,4,5,0,2,0,0,0,28,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,disableCaching/0,false,167,1,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,"format/2[java.lang.String,java.lang.Object[]]",false,491,1,3,3,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Traverser.java,com.google.common.graph.Traverser$InsertionOrder$Anonymous7,"insertInto/2[java.util.Deque<T>,T]",false,487,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Joiner.java,com.google.common.base.Joiner,join/1[java.util.Iterator<?>],false,249,1,3,2,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Joiner.java,com.google.common.base.Joiner,"appendTo/4[java.lang.StringBuilder,java.lang.Object,java.lang.Object,java.lang.Object[]]",false,185,3,2,0,2,1,2,3,1,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,true
