file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Iterators.java,com.google.common.collect.Iterators$SingletonIterator,innerclass,4,4,0,4,4,2,0,0,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,1,0,0,17,2,0,0,0,0,0,0,2,0,2,1,0,0,0,14,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/ExecutionSequencer.java,com.google.common.util.concurrent.ExecutionSequencer$Anonymous2,anonymous,5,5,0,5,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$AbstractListWrapper,innerclass,4,4,0,4,8,3,0,8,0,0.0,0.0,0.0,8,0,7,0,0,1,8,0,0,0,1,0,0,0,0,1,1,0,1,27,6,0,0,0,0,0,0,1,0,1,0,0,0,0,20,10,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultiset.java,com.google.common.collect.AbstractMapBasedMultiset,class,15,19,4,15,28,3,0,25,0,0.625,0.0,0.0,16,1,9,2,1,4,14,0,0,0,3,1,0,3,0,0,1,0,9,198,15,1,8,0,1,5,12,22,2,16,2,2,1,1,109,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractFutureState.java,com.google.common.util.concurrent.AbstractFutureState$AtomicReferenceFieldUpdaterAtomicHelper,innerclass,5,5,0,5,8,2,0,12,24,0.825,0.0,0.0,8,0,0,0,0,8,8,0,0,0,5,5,0,5,0,0,5,0,5,31,6,0,0,0,0,6,0,5,0,5,0,0,0,0,28,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Sets.java,com.google.common.collect.Sets$Anonymous5$Anonymous6,anonymous,3,3,0,3,3,1,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,12,2,1,0,0,0,0,0,2,0,2,2,0,0,0,8,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/DiscreteDomain.java,com.google.common.collect.DiscreteDomain$LongDomain,innerclass,7,7,0,7,16,2,0,2,36,0.8888889,0.0,0.0,9,0,6,1,0,2,8,0,0,0,2,2,0,2,0,0,2,0,2,45,10,0,2,0,2,3,7,6,4,6,1,0,0,0,37,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$Anonymous1,anonymous,5,5,0,5,13,1,0,4,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,43,5,0,0,0,0,8,0,0,3,0,1,0,0,0,38,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/ChecksumHashFunction.java,com.google.common.hash.ChecksumHashFunction,class,6,7,1,6,6,4,0,3,0,0.5625,0.0,0.0,4,0,3,0,0,1,4,0,0,0,4,1,0,4,0,0,4,0,0,82,3,0,2,0,0,1,3,4,0,4,0,0,2,0,30,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$Identity,innerclass,4,4,0,4,3,2,0,1,3,0.6666667,0.0,0.0,3,0,0,1,2,0,2,0,0,0,2,2,0,1,0,1,2,0,1,13,3,0,0,0,0,0,1,2,0,2,0,0,0,0,22,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EnumBiMap.java,com.google.common.collect.EnumBiMap,class,11,13,2,11,14,3,0,25,21,0.6666667,0.0,0.0,11,4,4,4,0,3,7,0,0,0,3,1,0,1,0,2,1,0,13,60,11,0,0,0,3,1,1,6,0,4,1,0,0,0,108,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/escape/Platform.java,com.google.common.escape.Platform,class,2,4,2,2,2,1,0,2,1,0.5,NaN,NaN,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,13,1,0,0,0,0,0,0,1,0,1,0,1,0,0,56,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EmptyImmutableListMultimap.java,com.google.common.collect.EmptyImmutableListMultimap,class,6,7,1,6,3,5,0,2,3,0.6666667,NaN,NaN,3,0,1,2,0,0,1,0,0,0,2,2,0,1,0,1,2,0,1,13,2,0,0,0,0,0,2,2,0,2,0,0,0,0,26,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Collections2.java,com.google.common.collect.Collections2$FilteredCollection,innerclass,15,15,0,15,23,2,0,28,0,0.30555558,0.0,0.0,18,0,16,0,0,2,18,0,0,0,2,0,0,0,0,2,2,0,13,80,16,2,0,0,0,3,1,4,0,6,2,0,0,3,40,8,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$SerializedForm,innerclass,8,8,0,8,4,1,0,7,0,0.16666667,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,1,0,1,0,2,3,0,2,23,1,2,0,0,0,0,3,9,0,7,1,0,0,0,17,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles$ScaleAndIndex,innerclass,7,7,0,7,9,1,0,11,13,0.6666667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,2,0,0,2,0,0,2,0,9,38,7,0,1,0,2,1,9,5,9,5,1,0,0,0,80,25,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$TypeFilter$Anonymous3,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/TrustedListenableFutureTask.java,com.google.common.util.concurrent.TrustedListenableFutureTask$TrustedFutureInterruptibleTask,innerclass,6,6,0,6,6,3,0,6,9,0.5,0.0,0.0,6,0,0,0,0,6,6,0,1,0,1,0,0,1,0,0,1,0,0,21,3,0,0,0,0,0,0,1,0,1,0,0,0,0,25,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/eventbus/SubscriberRegistry.java,com.google.common.eventbus.SubscriberRegistry$MethodIdentifier,innerclass,2,2,0,2,4,1,0,6,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,2,18,3,0,0,0,0,0,0,3,0,3,1,0,0,0,13,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$FilteredEntrySortedMap,innerclass,9,9,0,9,12,10,0,13,45,0.0,0.0,0.0,10,0,7,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,59,9,1,0,0,0,0,0,3,0,2,2,0,1,0,24,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/eventbus/SubscriberRegistry.java,com.google.common.eventbus.SubscriberRegistry,class,14,16,2,14,24,1,0,51,18,0.7222222,0.0,0.0,9,3,0,3,0,6,6,0,0,0,4,2,0,4,0,0,4,0,5,107,6,6,4,1,0,7,5,25,3,25,4,0,1,1,148,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec$KeyStrengthParser,innerclass,5,5,0,5,4,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,11,0,0,2,0,0,2,0,2,0,1,0,0,0,0,22,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$TypeFilter$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ArrayTable.java,com.google.common.collect.ArrayTable$ColumnMap,innerclass,7,7,0,7,5,4,0,0,10,0.0,0.0,0.0,5,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry$LinkedWeakKeyDummyValueEntry,innerclass,2,2,0,2,2,5,0,0,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/ClosingFuture.java,com.google.common.util.concurrent.ClosingFuture$DeferredCloser,innerclass,6,6,0,6,3,1,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,13,1,0,1,0,0,0,0,1,0,1,1,0,0,0,88,25,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Iterators.java,com.google.common.collect.Iterators$PeekingImpl,innerclass,7,7,0,7,7,1,0,6,0,0.26666668,0.0,0.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,1,0,4,31,4,0,0,0,0,1,0,6,0,4,1,0,0,0,35,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/FuturesGetChecked.java,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder,innerclass,3,3,0,3,2,1,0,6,0,0.5,NaN,NaN,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,3,38,2,0,0,1,0,2,1,3,1,3,1,0,2,0,74,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/Funnels.java,com.google.common.hash.Funnels$IntegerFunnel,enum,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingList.java,com.google.common.collect.ForwardingList,class,8,11,3,8,25,2,0,24,276,0.0,0.0,0.0,24,0,12,0,12,0,24,1,0,0,0,0,0,0,0,0,0,0,7,72,21,0,1,0,0,0,1,0,0,0,0,0,0,0,130,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/escape/Escapers.java,com.google.common.escape.Escapers$Builder,innerclass,6,6,0,6,5,1,0,2,6,0.65,0.0,0.0,5,0,4,1,0,0,4,0,0,0,4,0,0,4,0,0,1,0,0,31,4,0,0,0,0,0,0,7,0,4,0,1,0,0,110,25,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/DoublesMethodsForWeb.java,com.google.common.primitives.DoublesMethodsForWeb,class,1,2,1,1,0,1,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AggregateFutureState.java,com.google.common.util.concurrent.AggregateFutureState$SynchronizedAtomicHelper,innerclass,3,3,0,3,4,2,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,1,0,1,0,0,2,0,0,0,19,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$Segment,innerclass,29,29,0,29,253,2,0,128,94,0.84285706,0.0,0.0,60,0,0,0,0,60,60,0,0,0,14,0,0,0,0,14,9,0,11,1117,81,32,104,26,28,33,64,276,45,211,5,0,0,1,392,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap,class,23,31,8,23,74,9,0,35,425,0.83529407,0.0,0.0,34,5,16,17,0,1,17,0,0,0,10,2,0,10,0,0,2,0,25,550,27,7,31,0,1,7,11,87,5,42,3,1,5,0,190,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$BiIterator,innerclass,7,7,0,7,11,1,0,5,0,0.44,0.0,0.0,5,0,3,0,0,2,5,1,3,0,5,0,0,0,0,5,1,0,1,41,2,0,4,0,0,1,1,9,0,6,1,0,0,0,35,1034,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$EntryTransformer,interface,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Ordering.java,com.google.common.collect.Ordering,class,32,89,57,32,55,6,0,41,595,0.9714286,0.0,0.0,35,9,33,0,1,1,35,1,0,0,2,2,0,0,0,2,2,0,20,228,38,6,1,0,3,12,9,24,3,17,3,0,3,0,542,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/ByteSource.java,com.google.common.io.ByteSource$ConcatenatedByteSource,innerclass,3,3,0,3,14,2,0,9,0,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,0,0,0,0,1,1,0,0,47,10,3,0,0,1,2,4,6,1,4,2,0,0,0,28,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/MutableNetwork.java,com.google.common.graph.MutableNetwork,interface,6,10,4,6,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingNavigableSet.java,com.google.common.collect.ForwardingNavigableSet$StandardDescendingSet,innerclass,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EnumMultiset.java,com.google.common.collect.EnumMultiset,class,16,18,2,16,37,3,0,30,57,0.7192982,0.0,0.0,19,3,11,5,0,3,14,0,0,0,6,1,0,6,0,0,1,0,16,197,19,1,9,0,0,9,18,33,4,22,2,2,1,0,132,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec$ConcurrencyLevelParser,innerclass,3,3,0,3,2,2,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,18,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AllEqualOrdering.java,com.google.common.collect.AllEqualOrdering,class,10,12,2,10,6,2,0,2,15,0.8333333,0.0,0.0,6,0,5,1,0,0,5,0,0,0,2,2,0,1,0,1,2,0,2,22,6,0,0,0,0,3,2,2,0,2,0,0,0,0,38,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/CharMatcher.java,com.google.common.base.CharMatcher$JavaDigit,innerclass,2,2,0,2,2,2,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,1,9,2,0,0,0,0,1,0,1,0,1,0,0,0,0,17,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$Node,innerclass,6,6,0,6,1,1,0,0,0,0.5,NaN,NaN,1,0,0,0,0,1,1,0,0,0,8,0,0,0,0,8,4,0,0,16,0,0,0,0,0,0,0,4,0,8,0,0,0,0,30,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/Files.java,com.google.common.io.Files$Anonymous1,anonymous,0,0,0,0,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,7,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$TwoPlusArrayList,innerclass,7,7,0,7,5,3,0,4,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,4,1,0,1,0,3,4,0,2,25,4,0,0,0,0,0,5,4,1,4,1,0,0,0,24,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingImmutableMap.java,com.google.common.collect.ForwardingImmutableMap,class,1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Iterators.java,com.google.common.collect.Iterators$ArrayItr,innerclass,6,6,0,6,2,4,0,0,0,0.5,0.0,0.0,2,0,0,0,1,1,2,0,0,0,2,1,0,1,0,1,2,0,0,11,1,0,0,0,0,0,2,2,0,2,0,0,0,0,12,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$Values,innerclass,3,3,0,3,6,2,0,7,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,21,5,0,0,0,0,0,0,0,0,2,0,0,0,1,19,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$WeakValueReference,innerclass,5,5,0,5,8,3,0,1,22,0.625,0.0,0.0,8,0,7,0,0,1,8,0,0,0,1,0,0,0,0,1,1,0,0,27,6,0,0,0,0,0,1,1,0,1,0,0,0,0,22,10,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/UnsignedBytes.java,com.google.common.primitives.UnsignedBytes$ArraysCompareUnsignedComparator,enum,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/Striped.java,com.google.common.util.concurrent.Striped$PaddedSemaphore,innerclass,0,0,0,0,1,2,0,0,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalCause.java,com.google.common.cache.RemovalCause$Anonymous5,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalCause.java,com.google.common.cache.RemovalCause$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalCause.java,com.google.common.cache.RemovalCause$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TopKSelector.java,com.google.common.collect.TopKSelector,class,8,11,3,8,32,1,0,25,22,0.53846157,0.0,0.0,13,4,8,4,0,1,9,0,0,0,5,0,0,5,0,0,3,0,24,128,8,5,3,0,1,7,28,40,13,21,2,0,0,0,206,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalCause.java,com.google.common.cache.RemovalCause$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalCause.java,com.google.common.cache.RemovalCause$Anonymous4,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/CharMatcher.java,com.google.common.base.CharMatcher$Any,innerclass,5,5,0,5,21,4,0,9,120,1.0,0.0,0.0,16,0,15,1,0,0,15,0,0,0,1,1,0,0,0,1,1,0,9,63,15,1,4,0,3,4,8,5,2,5,1,0,0,0,49,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/FinalizableReferenceQueue.java,com.google.common.base.FinalizableReferenceQueue,class,8,12,4,8,14,1,0,13,6,0.7,0.0,0.0,5,2,2,1,0,2,5,0,0,0,6,3,0,3,0,3,6,0,3,132,3,2,2,3,2,5,0,11,1,10,2,0,4,0,196,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueSegment,innerclass,10,10,0,10,10,3,0,6,33,0.7,0.0,0.0,10,0,4,0,0,6,10,0,0,0,2,0,0,2,0,0,2,0,0,39,6,0,0,0,0,2,0,6,0,5,0,0,0,0,35,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Cut.java,com.google.common.collect.Cut$BelowValue,innerclass,11,11,0,11,19,2,0,8,66,0.9166667,0.0,0.0,12,0,2,0,0,10,12,0,0,0,1,1,0,1,0,0,1,0,4,53,11,0,2,0,2,2,2,3,1,3,1,0,0,0,40,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableSetMultimap.java,com.google.common.collect.ImmutableSetMultimap$Builder,innerclass,11,11,0,11,20,2,0,23,105,0.0,0.0,0.0,15,0,11,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,6,70,15,1,3,0,1,0,0,3,0,2,1,0,0,0,122,25,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntrySet.java,com.google.common.collect.ImmutableMapEntrySet,class,10,18,8,10,10,10,0,9,36,1.0,0.0,0.0,9,0,3,1,0,5,8,1,0,0,1,1,0,1,0,0,1,0,0,74,7,0,1,0,0,1,0,3,0,3,1,0,2,0,46,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps,class,56,66,10,56,67,30,0,58,861,0.0,0.0,0.0,42,41,36,5,0,1,37,0,0,0,0,0,0,0,0,0,0,0,46,854,59,2,1,0,2,9,0,12,0,16,1,0,14,2,447,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ClassToInstanceMap.java,com.google.common.collect.ClassToInstanceMap,interface,8,10,2,8,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset,class,28,44,16,28,42,14,0,31,524,0.949495,0.0,0.0,33,15,25,3,0,5,30,2,4,0,3,1,0,3,0,0,1,0,23,273,27,1,2,0,4,8,3,11,1,11,2,1,5,1,174,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/SequentialExecutor.java,com.google.common.util.concurrent.SequentialExecutor$Anonymous1,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$Keys,innerclass,14,14,0,14,9,4,0,11,28,0.0,0.0,0.0,8,0,4,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,28,7,0,1,0,1,2,1,2,0,2,0,0,0,0,30,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multisets.java,com.google.common.collect.Multisets$AbstractEntry,innerclass,3,3,0,3,6,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18,4,0,3,0,4,1,2,4,1,4,1,0,0,0,53,1032,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CollectSpliterators.java,com.google.common.collect.CollectSpliterators$FlatMapSpliteratorOfDouble,innerclass,3,3,0,3,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/TimeoutFuture.java,com.google.common.util.concurrent.TimeoutFuture$TimeoutFutureException,innerclass,1,1,0,1,2,4,0,1,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,26,0
